Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,Reactome_Pathways_2024__Activation of AMPK Downstream of NMDARs,0.5573174257704645,1.627645046754974,0.0052631578947368,0.3185236318933633,1.0,11/14,31.08%,TUBB4A;TUBAL3;TUBA8;TUBB6;TUBA4B;PRKAA1;PRKAG1;TUBA1C;TUBA4A;PRKAB2;TUBB1,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activation of C3 and C5,-0.5063344594594595,-1.464151423080631,0.044776119402985,0.5431790232986424,1.0,7/7,49.46%,CFB;CFP;C2;C3;C5;C4A;C4B,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ALK Mutants Bind TKIs,0.5610629537804998,1.4169824583024653,0.0717488789237668,0.5197997084815008,1.0,7/8,36.31%,PRKAR1A;STRN;CLTC;BIRC6;EML4;NPM1;PPM1B,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis,0.4508126695070994,1.3868094448895996,0.0716510903426791,0.5485895865921314,1.0,14/18,44.66%,CSPG4;VCAN;AGRN;SDC1;XYLT2;GPC6;B3GALT6;NCAN;SDC4;DCN;GPC1;GPC4;BCAN;BGN,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ABC Transporters in Lipid Homeostasis,-0.4741397508971923,-1.3478741942002048,0.1290322580645161,0.590212511575515,1.0,6/6,52.67%,PEX3;APOA1;ABCA3;PEX19;ABCD1;ABCD3,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ADORA2B Mediated Anti-Inflammatory Cytokines Production,0.4255401772989851,1.325732436239775,0.0905391658189216,0.5961333722025144,1.0,10/20,22.83%,GNAI2;GNAZ;PRKAR1A;PRKAR2B;PRKACB;ADCY6;PRKAR2A;GNG5;PRKACA;GNB4,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Acetylcholine Regulates Insulin Secretion,0.49067691465645,1.2740623026265632,0.1553829078801331,0.628765962213111,1.0,4/9,17.71%,GNAQ;PLCB3;PLCB2;PRKCA,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activation of BH3-only Proteins,0.3853298885434565,1.1364452938873266,0.3076923076923077,0.7208668786454656,1.0,11/15,47.78%,BID;YWHAZ;YWHAB;AKT2;YWHAG;YWHAE;YWHAH;YWHAQ;DYNLL1;PPP3R1;AKT1,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activation of BAD and Translocation to Mitochondria,0.3751745993411022,1.0879878575506006,0.354122621564482,0.7526570591037697,1.0,10/14,47.78%,BID;YWHAZ;YWHAB;AKT2;YWHAG;YWHAE;YWHAH;YWHAQ;PPP3R1;AKT1,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,-0.3747097318978256,-1.075251860459437,0.3576158940397351,0.8434359924359811,1.0,6/6,62.60%,ANAPC1;CDC23;CDK2;CDKN1A;CDC16;ANAPC7,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ARMS-mediated Activation,0.4659075583114105,1.0184096995827343,0.4373464373464373,0.7840685375178383,1.0,2/5,29.07%,RAP1A;YWHAB,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activated NTRK2 Signals Through FRS2 and FRS3,0.4649208714940327,1.012617239430859,0.4481525625744934,0.7898594377233963,1.0,3/5,31.69%,GRB2;PTPN11;NTRK2,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 12,0.3267808074402875,0.912515732252424,0.6166842661034847,0.8755911604337282,1.0,12/12,67.40%,GNAI2;GNG5;GNB4;GNAI3;P2RY12;GNB5;GNG11;GNB1;GNG12;GNG2;GNB2;GNAI1,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activation of GABAB Receptors,0.3267808074402875,0.9105391778266017,0.6076352067868505,0.8750574673075667,1.0,12/12,67.40%,GNAI2;ADCY6;GNG5;GNB4;GNAI3;GNB5;GNG11;GNB1;GNG12;GNG2;GNB2;GNAI1,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels,0.3526927138331572,0.8797785981095017,0.6269487750556793,0.8958995102176635,1.0,8/8,64.79%,GNG5;GNB4;GNB5;GNG11;GNB1;GNG12;GNG2;GNB2,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 1,0.2943937876033506,0.87572229282402,0.6656346749226006,0.8989932995478636,1.0,12/16,59.94%,GNAQ;PLA2G4A;MAPK14;GNG5;GNB4;SRC;GNA14;GNB5;GNG11;GNB1;GNG12;GNG2,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus,-0.2349685623719435,-0.8139338381281038,0.7796610169491526,0.9602137876821236,1.0,11/12,56.95%,CNTN1;MIB1;PSEN2;JAG1;ARRB2;ADAM17;NCSTN;ITCH;ARRB1;NOTCH1;NUMB,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex,0.279770839754808,0.713592005236514,0.8537414965986394,0.9803370593852386,1.0,1/8,1.18%,PPP2R1A,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding,0.279770839754808,0.713592005236514,0.8537414965986394,0.9803370593852386,1.0,1/8,1.18%,PPP2R1A,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol,0.2464358193491448,0.6619194356620888,0.9031903190319032,0.986658731859964,1.0,9/10,70.93%,CHUK;AKT2;AKT1;GSK3B;GSK3A;CDKN1A;TSC2;AKT3;BAD,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activated NTRK2 Signals Through RAS,0.2644048493166964,0.5779099032131796,0.966183574879227,0.9952155218613058,1.0,2/5,31.69%,GRB2;NTRK2,Reactome_Pathways_2024
